phecode,rank,description,group,cases,ctrls,total,case_p,LR_AUCROC,RF_AUCROC,XGB_AUCROC,P2V_AUCROC,WP2V_AUCROC,LR_F1,RF_F1,XGB_F1,P2V_F1,WP2V_F1,LR_AUCPR,RF_AUCPR,XGB_AUCPR,P2V_AUCPR,WP2V_AUCPR
phecode_751.2,588,Congenital anomalies of urinary system,congenital anomalies,38,7409,7447,0.00510272592990466,0.8063008736415939,0.8284338376305135,0.8365835641735918,0.6654421478798209,0.8342524327011861,0.48947989914158285,0.4647304679346625,0.48288317577311163,0.057711528813074425,0.2994720510577896,0.3316462045008494,0.31258721241047227,0.3383731093708466,0.014328416559408922,0.1777911772195532
phecode_709,589,Diffuse diseases of connective tissue,dermatologic,37,7247,7284,0.00507962657880285,0.8555870221912397,0.8991692808179389,0.8862982165679097,0.6473016149645637,0.7982877309166957,0.7042790832800649,0.5766185558162875,0.7565325065325066,0.07252871895329997,0.26753920786922925,0.5742707175698818,0.5221355625691236,0.6225606686111501,0.02349843715302059,0.1428218089943729
phecode_535.8,590,Other specified gastritis,digestive,36,7068,7104,0.00506756756756756,0.4987085769980507,0.5194735270074828,0.547977582846004,0.5945985034270264,0.605553983525121,0.018342139357522328,0.06531452366473466,0.03547648507889107,0.05693436297203479,0.06730062073185125,0.005822416709564682,0.019353764271427914,0.008076705464446585,0.014991204205696277,0.0241083925658966
phecode_731,591,Osteitis deformans and osteopathies associated with other disorders classified elsewhere,musculoskeletal,37,7289,7326,0.00505050505050505,0.5866803840877916,0.5765879719875822,0.596525882607754,0.5352075662407046,0.6175684066132409,0.0465183479568931,0.027666372001281955,0.04760880049758481,0.07735798092934411,0.08181095461513471,0.011059600502214167,0.008265712224365333,0.011367287078225097,0.028135336421390846,0.025759710188151347
phecode_297.1,592,Suicidal ideation,mental disorders,31,6112,6143,0.0050463942699007,0.8215907231675392,0.781378844895288,0.8767670157068063,0.8108229712041884,0.8465252781413612,0.36677627449179173,0.3190705119733797,0.3720102249477884,0.15238134449899154,0.2451926647661675,0.22085789256856414,0.19376715177461792,0.2660375892946912,0.07763560671874307,0.12786512195973065
phecode_362.2,593,Degeneration of macula and posterior pole of retina,sense organs,36,7108,7144,0.00503919372900335,0.7761458137935346,0.7908444319389732,0.8292628024760833,0.6244872756831114,0.771359344713312,0.5006004150901259,0.537655557705368,0.549676108889132,0.023410132346746867,0.36125268516535386,0.3532099788357229,0.34821778614342697,0.35375504147739384,0.007678210135282446,0.22976941482091526
phecode_401.21,594,Hypertensive heart disease,circulatory system,16,3169,3185,0.00502354788069073,0.6002878548895899,0.5569400630914827,0.7037460567823344,0.5839668769716089,0.6031782334384858,0.06922337445380426,0.026619449603877517,0.06385290242865468,0.02213922180230681,0.03399770759073347,0.0169078707389591,0.007900326306319054,0.017504282798474786,0.007671735975783259,0.00954597883720129
phecode_972.1,595,Cardiac rhythm regulators causing adverse effects in therapeutic use,injuries & poisonings,33,6564,6597,0.00500227376080036,0.6115442520701151,0.6565015951536007,0.7711725275119189,0.7212137505824999,0.7675072588450371,0.047570848280250155,0.052273151446821244,0.06561494386282228,0.06066613700579455,0.10353482943180022,0.011474641412767233,0.015639259172132,0.025008457896260355,0.018408615465254755,0.03626856936367122
phecode_580.32,596,Nephritis and nephropathy with pathological lesion,genitourinary,21,4201,4222,0.00497394599715774,0.937369650815629,0.8573579680671541,0.948520185193198,0.7444550214183722,0.8934230453031025,0.6556535947712419,0.5812696522603643,0.6465531475748194,0.21155291157367595,0.49238095238095236,0.5947477723634856,0.5037925613695745,0.55545927725464,0.1034220441061827,0.3855269684712504
phecode_687.1,597,Rash and other nonspecific skin eruption,dermatologic,37,7429,7466,0.00495579962496651,0.4762527449174754,0.5556478005241907,0.5964971311185095,0.5554919600481688,0.567507260749451,0.03072512857731943,0.023932770227416484,0.03112996627953216,0.021558761642457167,0.027743611994092192,0.007912744407317127,0.006746129381865774,0.008631990154716258,0.006676886145356843,0.007800064861126433
phecode_798,598,Malaise and fatigue,symptoms,37,7438,7475,0.00494983277591973,0.5135753810447065,0.561623101852507,0.5083497261572861,0.5460692602708708,0.5798148908167164,0.05081022327766794,0.04145081301920081,0.025738014958672884,0.016083538614364977,0.06706253861140485,0.01661112552835785,0.010997021992804355,0.00676544268850319,0.0061417606564377406,0.022583091430108136
phecode_362.29,599,Macular degeneration (senile) of retina NOS,sense organs,35,7108,7143,0.00489990200195996,0.7925866003876696,0.8111736384668292,0.8312222534859001,0.628439004564497,0.7714109297817795,0.5048978874687463,0.536420283920284,0.5734328257774364,0.03251975933955334,0.3030761818826335,0.3580362074876867,0.39043457927764297,0.3691727662228994,0.008766445793587744,0.18459804473077615
phecode_473.3,600,Paralysis/spasm of vocal cords or larynx,respiratory,35,7129,7164,0.00488553880513679,0.7137829203677731,0.691669783387876,0.7117157550257129,0.73424497428705,0.7582265856319153,0.1694600909084457,0.19415609181055404,0.21817496442522955,0.07724890018398398,0.14309952586825006,0.07363028067365897,0.09066218568108432,0.11154235073273591,0.022407957117657695,0.07211406844942875
phecode_300.12,601,"Agorophobia, social phobia, and panic disorder",mental disorders,30,6112,6142,0.00488440247476392,0.7528065008726004,0.7619360820244327,0.8058256980802792,0.7332068062827225,0.8106522687609075,0.2514696037813098,0.1853522371273751,0.3080920728017502,0.08592922637899685,0.23264145046452872,0.12722942973408582,0.08025742551831393,0.17059415980319176,0.027334568815584475,0.11348746842533773
phecode_270.33,602,Amyloidosis,endocrine/metabolic,36,7379,7415,0.00485502360080917,0.8294113218909966,0.8136382113821138,0.8474751580849141,0.6838512496236073,0.7747289972899729,0.4738912979040899,0.5152690041533855,0.5681600132161213,0.057934200607083416,0.2240612782279449,0.36384365330006224,0.33971246153317675,0.4156749237933226,0.014790103343796018,0.1380196878193673
phecode_958.1,603,Postoperative shock,injuries & poisonings,36,7392,7428,0.0048465266558966,0.6221222643097643,0.5502750721500721,0.6014775733525733,0.6253382034632035,0.6373015873015874,0.04075334740826329,0.024611516463624784,0.04157805733867598,0.04935761687392692,0.05587689573435915,0.009774716778122751,0.006557462068463068,0.011298387815437209,0.0125752578369203,0.01235769086212741
phecode_530.12,604,Ulcer of esophagus,digestive,29,5974,6003,0.00483091787439613,0.4884566454636759,0.5798805936837407,0.5673585537328423,0.483229550273407,0.571030018971097,0.016455635003966834,0.05146404914786159,0.025683075052837488,0.029493202825202344,0.05835457973767417,0.005484939394037023,0.010644933677096248,0.007618026990045615,0.0067416541143663555,0.013505382772454248
phecode_916,605,Contusion,injuries & poisonings,36,7439,7475,0.00481605351170568,0.5453643966547193,0.48563246714456393,0.5446908602150538,0.632105734767025,0.6293936678614098,0.028436390547957047,0.012772751412335049,0.035919947497071274,0.05130058224664247,0.07151314627410171,0.0070242502518420265,0.005051617798693158,0.008399204221953182,0.01139087261153069,0.0225220923634052
phecode_281.9,606,Deficiency anemias,hematopoietic,23,4800,4823,0.0047688160895708,0.5492586805555556,0.614484375,0.5902795138888889,0.7704375,0.7864375,0.03296333989333104,0.05012338087505338,0.04672423555243509,0.09586134542233007,0.15735596469071453,0.008749627120601204,0.01117933655356845,0.011519174710303707,0.026588799407529087,0.06538563639053567
phecode_593.1,607,Gross hematuria,genitourinary,29,6123,6152,0.00471391417425227,0.5808850424559112,0.5649118223383409,0.606862617025909,0.6112431961680819,0.6247267581101676,0.05502160576150603,0.034778949988602335,0.0772228698709667,0.046620082322673576,0.15737211605990625,0.013988160760500103,0.008201798265766912,0.017682195662934656,0.017257849893375598,0.07471657124203583
phecode_962.2,608,Insulins and antidiabetic agents causing adverse effects in therapeutic use,injuries & poisonings,31,6564,6595,0.0047005307050796,0.5570117306520415,0.6302111898232785,0.7589941346739792,0.6984403564899452,0.7305206429006703,0.05366543911001023,0.05216705933600285,0.07514233929883024,0.03859928103239404,0.08378742852117944,0.013617673860964245,0.012325716261167852,0.027596833865990177,0.01214322682969921,0.02992921341206435
phecode_201,609,Hodgkin's disease,neoplasms,33,7034,7067,0.00466959105702561,0.9639298198665306,0.9306068005820469,0.9555570422652996,0.7261068089447892,0.8433892522035826,0.8236717679998613,0.4980002524363541,0.8303188052501445,0.07769570980294632,0.3457028915020906,0.7836554970911334,0.3722894208403311,0.738486123443745,0.023070587288331185,0.2465481985919872
phecode_189.11,610,"Malignant neoplasm of kidney, except pelvis",neoplasms,34,7254,7288,0.00466520307354555,0.8577563697108289,0.8354417035631456,0.8351935646053293,0.7601809954751131,0.8594090076063511,0.6043278699313183,0.6685233489993552,0.6287942070700692,0.087764699067076,0.4584227474313681,0.4470102318615681,0.5596341665634631,0.5459874152117237,0.025832875227742243,0.3254309317623708
phecode_577.3,611,Cyst and pseudocyst of pancreas,digestive,34,7271,7305,0.00465434633812457,0.8092797515045622,0.8457030997217369,0.8894421795120688,0.8031029573545589,0.8687471688345305,0.3515832510753004,0.1954892448072167,0.3261964449908839,0.05150970949618997,0.27995049167236397,0.20721828331424622,0.09075095472508722,0.2079045374843614,0.017804542667152732,0.1656902119950917
phecode_656.26,612,Transitory tachypnea or apnea of newborn,pregnancy complications,34,7287,7321,0.00464417429312935,0.9983348937818816,0.9993308904242268,0.9992243494543811,0.9573045134629045,0.9956076063795442,0.8276121739536373,0.863823565379227,0.8343373453923653,0.6828580060897134,0.7658519422383351,0.7394752796009569,0.8243503167144046,0.8125077014220712,0.4739030336969649,0.6845816931544498
phecode_151,613,Cancer of stomach,neoplasms,32,6868,6900,0.00463768115942029,0.8895966802562609,0.8947947000582411,0.8658415841584158,0.7655394583576005,0.8613242574257426,0.7916254754185789,0.6208057530127373,0.7701495556723588,0.10545717571804528,0.33654384242848134,0.6685989755273849,0.4719534973681921,0.6137917166980411,0.03386816328868886,0.256693566678005
phecode_358,614,Myoneural disorders,neurological,34,7312,7346,0.00462836918050639,0.8984320697644484,0.9412971424893809,0.9193050907452697,0.6403317672802162,0.8767569828806796,0.8828160498196649,0.8953611162333271,0.8699907686808164,0.03477133754687293,0.6644781177787175,0.8247201590002486,0.8615863837283221,0.8042521464692323,0.00953811174063823,0.5817599724682331
phecode_359,615,Muscular dystrophies and other myopathies,neurological,34,7312,7346,0.00462836918050639,0.5512123503668426,0.5985961835500064,0.5452398957394774,0.6022428884026259,0.6640671257562106,0.12949919731302292,0.05688683032015858,0.10925329921249817,0.07664259834438802,0.14631615974601042,0.05062797825598201,0.012062621020711624,0.03113982530352238,0.027405415050691894,0.0656462185125997
phecode_282.8,616,Other hemoglobinopathies,hematopoietic,22,4800,4822,0.00456242223143923,0.866189393939394,0.8213181818181818,0.8674318181818182,0.5779318181818182,0.7543977272727272,0.7645648434812521,0.7835190918472652,0.7794255245958033,0.01841392661114274,0.229016490569764,0.6014465030591607,0.6530938898276447,0.6406482758284023,0.00623025624971706,0.15351569949614288
phecode_287.31,617,Primary thrombocytopenia,hematopoietic,26,5683,5709,0.00455421264669819,0.7802265468521626,0.7727128782547501,0.7711105397065988,0.707280896443458,0.8356222595138851,0.4897891142282182,0.19371094593949365,0.44565415994706437,0.055040128934976645,0.2686873620199666,0.3111115909485854,0.06628374247072569,0.27062803123662404,0.01490994317139449,0.16915306056427473
phecode_966,618,Poisoning by anticonvulsants and anti-Parkinsonism drugs,injuries & poisonings,30,6564,6594,0.00454959053685168,0.593468413568962,0.6198953889904529,0.6989924842575665,0.7559536867763559,0.7919358114970546,0.03972199067542726,0.06321501072019305,0.06309471827466767,0.04109049539702928,0.09673052645820815,0.00915179144716779,0.017216375040200946,0.017431604513417878,0.013288901786054831,0.034244442091684625
phecode_450,619,Noninfectious disorders of lymphatic channels,circulatory system,34,7441,7475,0.00454849498327759,0.59464090930648,0.5811839005959815,0.5826295904010623,0.6262500592819767,0.6384131400477417,0.11208279224968588,0.05566623816985677,0.07519858461774173,0.027267798441532074,0.03214858957593419,0.04410065164468403,0.010950747516623258,0.026027843780751625,0.008311053067949789,0.008652084903201795
phecode_440.9,620,Atherosclerosis of aorta,circulatory system,29,6355,6384,0.00454260651629072,0.688260960771974,0.6360457310677575,0.6977868680511852,0.7540591567023285,0.8303314453534718,0.16600426429614995,0.09747263889384979,0.10941959473303725,0.037847076857341816,0.1911221812243484,0.06522549142140127,0.03804304536148173,0.036179459173877125,0.013146453526611049,0.11284476105027774
phecode_550.1,621,Inguinal hernia,digestive,33,7238,7271,0.00453857791225416,0.6877062236887018,0.6242234611446126,0.6798766315036653,0.6075857809274581,0.6499878094371211,0.14620677702031423,0.1613149752526493,0.13085667138298718,0.1287644976314865,0.16338913759157583,0.04479379171283214,0.05406391117663555,0.05428773454055048,0.031544468434162795,0.05702947698260667
phecode_556.1,622,Ulceration of intestine,digestive,30,6589,6619,0.00453240670796192,0.5670753667172483,0.5690207384926657,0.6165422357106727,0.65598583712696,0.6903328275164391,0.04998395284433359,0.0559592084196858,0.05232044771905042,0.07454144658051526,0.1964976978535215,0.015611651251606518,0.011523650475485012,0.011785606480371165,0.01731133771163114,0.08602958650782012
phecode_564.1,623,Irritable Bowel Syndrome,digestive,30,6589,6619,0.00453240670796192,0.7243581183611533,0.7707334344967122,0.7837035912999495,0.630154779969651,0.7633201820940819,0.31181975016727337,0.33226400085483276,0.4056599974973047,0.05382524086664326,0.32927478318782666,0.11599089917980666,0.17086267095621419,0.2517689685388485,0.012701830793675465,0.17472969196554294
phecode_053,624,Herpes zoster,infectious diseases,31,6821,6852,0.00452422650321074,0.4841780269715626,0.6176478671943711,0.5828312811492231,0.5993623570800352,0.6735982849604222,0.07570744572593094,0.06338509684185116,0.07403466933506127,0.06561117973822328,0.06198300903667091,0.020795454485925357,0.01935681494868622,0.017801311450737874,0.014330466085856187,0.025761819236412384
phecode_008.6,625,Viral Enteritis,infectious diseases,32,7080,7112,0.00449943757030371,0.4703177966101695,0.49987464689265537,0.551756709039548,0.4677736581920904,0.4750494350282486,0.013937899555179723,0.01586107496055656,0.02876990457218667,0.020810112905154346,0.032428396140324216,0.00473297834088105,0.005248852917767796,0.007070983951689267,0.0057965826459593995,0.007093711209997471
phecode_251,626,Other disorders of pancreatic internal secretion,endocrine/metabolic,32,7124,7156,0.00447177193963107,0.6365314430095452,0.6479567307692308,0.7201089626614262,0.7437973750701853,0.7866647950589557,0.08410648770631923,0.05671558754396726,0.06764210869807896,0.044086823730721154,0.07757807752923257,0.018943994465257682,0.012339479918024475,0.02268282359678892,0.012886217442138111,0.024019890776623386
phecode_225,627,Benign neoplasm of brain and other parts of nervous system,neoplasms,33,7360,7393,0.00446368186122007,0.8216240409207161,0.8143350383631713,0.8269149616368286,0.7731777493606138,0.8385597826086957,0.3859167897262857,0.39969235962474664,0.41220026657655345,0.0924044551701475,0.2549266704388656,0.2614278823328582,0.23271286667552069,0.26621476432441094,0.02512695217197495,0.12590359508327517
phecode_870,628,Open wounds of head; neck; and trunk,injuries & poisonings,33,7371,7404,0.00445705024311183,0.602685838307108,0.5135959592735629,0.571626344515017,0.5903737512367941,0.5715441575436468,0.033830870263298,0.017975126253472442,0.0242506398131781,0.1050973918385266,0.08836066022098213,0.008733664968678877,0.005421058149672966,0.007177896925484292,0.03984237078067927,0.03465095058341195
phecode_350.2,629,Abnormality of gait,neurological,33,7423,7456,0.00442596566523605,0.5372100025354969,0.5231023389959433,0.5042406186612576,0.706359343306288,0.7441033848884381,0.026907445162673557,0.019814468115765614,0.02143648688523249,0.03695402454091701,0.11817451796636541,0.006820128087595742,0.005665601790638184,0.005767320099201006,0.01124351295066565,0.04665394151379996
phecode_771,630,Musculoskeletal symptoms referable to limbs,symptoms,33,7428,7461,0.00442299959790912,0.6448430422249676,0.5757499445658716,0.666836136716399,0.625330229022142,0.722289271120403,0.06545913217045166,0.03470758985309801,0.07303808531675296,0.031080883572188682,0.11541567701118981,0.02596126790674283,0.008539514408171993,0.028111275989732572,0.008748012070150316,0.06171289999485717
phecode_720.1,631,Spinal stenosis of lumbar region,musculoskeletal,32,7276,7308,0.0043787629994526496,0.5997818169323804,0.6418112630566245,0.6199448529411765,0.6151061709730621,0.6755222649807586,0.13791447419123196,0.10658541429996657,0.14253011559513107,0.039249860771205,0.19099113374834936,0.03426380342029113,0.03147356564093945,0.05111441994104362,0.009211857465494539,0.08519032664108468
phecode_594.1,632,Calculus of kidney,genitourinary,32,7347,7379,0.00433663097980756,0.671630885955362,0.7381600435492651,0.7062687125748502,0.6874880919978226,0.7644580157866085,0.20165014134872186,0.21854704981066256,0.30663703006363413,0.04693958986851858,0.1796396159019249,0.13149452289545047,0.11271946406083054,0.15724751809458662,0.011653690639379287,0.06525589960771636
phecode_225.1,633,"Benign neoplasm of brain, cranial nerves, meninges",neoplasms,32,7360,7392,0.00432900432900432,0.8182124660326087,0.8186209239130435,0.8632430366847826,0.7638943614130435,0.8427309782608696,0.3521425612804923,0.3800706296287729,0.41082994453962196,0.0918493927501215,0.2944609007634659,0.19790087385845112,0.2101652067369644,0.24842725293410392,0.02554292310765669,0.14925313001837898
phecode_738,634,Other acquired musculoskeletal deformity,musculoskeletal,32,7362,7394,0.00432783337841493,0.8290664900842162,0.7667541089377886,0.8091007878293942,0.7786997419179571,0.7543534365661505,0.16472374963569197,0.16935471901890667,0.20465959179571175,0.06970784425908455,0.08676746921667143,0.0589000179142401,0.07412655792449416,0.08581057400726472,0.02226496931680391,0.024914253186409056
phecode_875,635,Non-healing surgical wound,injuries & poisonings,32,7371,7403,0.00432257193029852,0.6157216494845361,0.6211170645686381,0.6695350651112317,0.74238334237656,0.7305564975583289,0.07182349809876189,0.032101521309628074,0.05141340681234262,0.06334505504685319,0.05547822187315537,0.015793311461535724,0.008270658788017722,0.012633697029755123,0.019042643914061415,0.01510065583875774
phecode_320,636,Meningitis,neurological,32,7385,7417,0.00431441283537818,0.6187779244516654,0.6274844300027078,0.6804274979691308,0.8094046168426753,0.8315529379907933,0.05373711928969715,0.05351453673448737,0.051814363108196454,0.10849867756128767,0.15727832951362364,0.011446589103534494,0.012995321958873922,0.014279357202426722,0.03844666167989541,0.07503592231731498
phecode_579.8,637,Nonspecific abnormal findings in stool contents,digestive,30,6935,6965,0.00430725053840631,0.5415955401768551,0.5263590926566705,0.5689321414840446,0.4926566705113418,0.4772645136485967,0.03239422652122299,0.016080059460680328,0.03360928578402825,0.02190504700176083,0.019909105950274973,0.007124662114589563,0.005287301503349834,0.008571933795763893,0.005783091245430158,0.005317678419861156
phecode_681.3,638,Cellulitis and abscess of arm/hand,dermatologic,31,7167,7198,0.00430675187552097,0.5222045898437501,0.5334054129464285,0.5528076171875,0.5294294084821428,0.5139334542410714,0.04574351632357252,0.02012621509714084,0.03092123701822516,0.020417120044792743,0.02408990947536187,0.010285270619456202,0.005801216730402311,0.007634171889677258,0.005809817360562108,0.005710637677932579
phecode_807,639,Fracture of ribs,injuries & poisonings,31,7274,7305,0.00424366872005475,0.6039240789111905,0.49490050178718725,0.5613331729447347,0.4888352350838603,0.46427172119879023,0.03416325440261033,0.04014744044576626,0.04804905519730749,0.03016234670231705,0.05581053155335219,0.008210534890845337,0.006922512024846348,0.009573310507992977,0.006014594042965794,0.012308407439102621
phecode_535.6,640,Duodenitis,digestive,30,7068,7098,0.00422654268808115,0.5530032069420864,0.49941331824184115,0.5824259573665346,0.6077117524995285,0.6173948311639313,0.07087825144470107,0.01598725708531148,0.047175964855892046,0.06681740190097989,0.04882184005221829,0.01907665464808166,0.004881782222396133,0.009106041035010655,0.023863623900031723,0.010087439344791624
phecode_495.2,641,Asthma with exacerbation,respiratory,24,5688,5712,0.0042016806722689,0.967076887013596,0.9379468471636193,0.9614246366619784,0.9025111345522737,0.9566104078762306,0.596981299402352,0.6391144527986633,0.5540695793739272,0.35758730158730156,0.6060735171261488,0.5053475146652223,0.5510325791405906,0.5091399196703053,0.2190599174951848,0.5207602182415972
phecode_117.4,642,Aspergillosis,infectious diseases,30,7114,7144,0.0041993281075028,0.6592062599568925,0.7294461624964858,0.7024964858026427,0.7652422453378316,0.7742948177302971,0.16341370380553893,0.16198723158848866,0.1696245854025773,0.12347307635875832,0.1812927930004002,0.07050406266648852,0.07124780396195521,0.04985438038070259,0.06290059784083597,0.10428847704984694
phecode_737.3,643,Kyphoscoliosis and scoliosis,musculoskeletal,31,7362,7393,0.00419315568781279,0.673597527845694,0.734178891605542,0.7395544688943222,0.6839530698179843,0.747570293398533,0.27656750300123795,0.23333397778781675,0.3300847157950391,0.05746702845053152,0.37774401468839736,0.13371893785882358,0.09303658275824518,0.16018916641189884,0.015119271083222568,0.16161242422409344
phecode_149.4,644,Cancer of larynx,neoplasms,31,7414,7445,0.00416386836803223,0.863009171837065,0.8612869233881845,0.8563781359589965,0.7247757620717561,0.8251551119503642,0.6903465376546578,0.662968038848406,0.7002282658942838,0.04084949368233592,0.4245396291687852,0.6128444333356595,0.5061955955861835,0.5755484917518584,0.012799922749353454,0.3260807394542583
phecode_531.2,645,Gastric ulcer,digestive,30,7244,7274,0.00412427825130602,0.5320982882385422,0.5692131419105466,0.5057656911466961,0.5292416712681759,0.6027185716915148,0.04269507033954995,0.04122041051320805,0.04312624711358149,0.03425500924070512,0.06225956329983583,0.008538982264065466,0.009615385099387913,0.008702513949869496,0.007767728561364439,0.012965059276885309
phecode_818.2,646,Subarachnoid hemorrhage (injury),injuries & poisonings,30,7291,7321,0.00409780084687884,0.5847184128725544,0.5385143536295484,0.5783955019199123,0.7004662643993418,0.7104845492777473,0.05213237379260422,0.052253887352355775,0.05171351157936549,0.09608285131695123,0.107794909582662,0.011524096511988397,0.0103556965846333,0.010408671733762411,0.04976327204185147,0.03613814695451734
phecode_480.5,647,Bronchopneumonia and lung abscess,respiratory,25,6080,6105,0.00409500409500409,0.5178087044534413,0.567117914979757,0.5108818319838057,0.6703593117408907,0.6824898785425102,0.05826333216779752,0.05365672762489228,0.061003702255806945,0.07717338950316485,0.2005144006320477,0.012183350706495242,0.009748042006009868,0.01663137981320717,0.02093173108792977,0.086600825137755
phecode_946,648,Anaphylactic shock NOS,injuries & poisonings,30,7301,7331,0.00409221115809575,0.6631918195928056,0.6557089381904502,0.681981192367388,0.6105760978727289,0.6793280379804619,0.28656991324867914,0.1374369321220849,0.25757352382739385,0.025237784727518853,0.2542133084209105,0.1531974349889477,0.05005158262914232,0.13426347249869724,0.006690678157288965,0.09791741556632692
phecode_429.1,649,Heart transplant/surgery,circulatory system,19,4630,4649,0.00408690040869004,0.6073714902807775,0.6742894168466522,0.7710669546436285,0.6433434125269979,0.6858358531317494,0.12565157698517573,0.06557937199733468,0.1188361512603218,0.03629206658393279,0.07578816280520485,0.055816735132937084,0.015373797052083337,0.0508466326783576,0.010577308535299604,0.019219401292950886
phecode_359.2,650,Myopathy,neurological,30,7312,7342,0.0040860800871697,0.49027352297592997,0.5958233041575491,0.5234919766593727,0.5764679066374909,0.6204394602479941,0.027442986966835014,0.04434006597586512,0.033972366991311655,0.08022177172107689,0.09389200239154519,0.005881240357199136,0.009312056132934449,0.007172917437280499,0.034706824669896136,0.025101148001035398
phecode_441.2,651,Chronic vascular insufficiency of intestine,circulatory system,26,6355,6381,0.00407459645823538,0.6087597424601829,0.6744118216585177,0.6883453550854433,0.7048627583869874,0.7583990898968873,0.11399591966230337,0.0719988920518192,0.10391544065897129,0.08644624906317551,0.22427812608847092,0.04856309390120207,0.01980227992584496,0.027166107238777333,0.02197012692105035,0.11117986317418722
phecode_301.2,652,Antisocial/borderline personality disorder,mental disorders,25,6112,6137,0.00407365162131334,0.8635521546516312,0.944924234796617,0.9746803262182843,0.921196637132501,0.9663033628674991,0.554768099431715,0.5609183979492535,0.5998512800897092,0.2451449774282808,0.40743829380618796,0.4125027137411742,0.49183874445657394,0.5453193466384244,0.12357283422280521,0.31564851880676686
phecode_580.14,653,"Chronic glomerulonephritis, NOS",genitourinary,17,4201,4218,0.00403034613560929,0.896221376064308,0.924514781321064,0.9146068009942354,0.914627954942091,0.9589824951081496,0.6328345184227537,0.648732672556202,0.6513951545530493,0.4155844155844156,0.672536231884058,0.5436416640830457,0.589183936412325,0.5708246238705673,0.24049657278384273,0.600820468421342
phecode_580.13,654,"Acute glomerulonephritis, NOS",genitourinary,17,4201,4218,0.00403034613560929,0.5974694589877836,0.6468718599608652,0.7266090221587603,0.6315669786873975,0.6365381564334444,0.06028458144602937,0.08761788003626782,0.09166765165857407,0.043829143385149164,0.06767338491502832,0.014776555297176804,0.022544817924483495,0.029651594458887372,0.015613396439781184,0.017212032737483104
phecode_345.11,655,Generalized convulsive epilepsy,neurological,24,5969,5993,0.00400467211747038,0.771890005583473,0.822969011725293,0.8443285873813512,0.8039893914014516,0.8791848129536571,0.3105160303545158,0.2746264345202964,0.31185003280591517,0.12955847607604218,0.2505710673846659,0.17036977178835924,0.14008253175936444,0.1632269123205101,0.04453785531554708,0.14900692087574371
phecode_411.41,656,Aneurysm and dissection of heart,circulatory system,19,4746,4765,0.00398740818467995,0.6635419300463548,0.5827791824694479,0.6735208596713022,0.7367888748419722,0.7628655710071639,0.09229008371506045,0.045811294957803284,0.12864684335272572,0.058031540726971954,0.06318054978213641,0.03651281708803304,0.010928146612775256,0.038954688445803375,0.015597599487684858,0.024706066361651787
phecode_531.3,657,Duodenal ulcer,digestive,29,7244,7273,0.00398735047435721,0.5016381373090374,0.6314761641818516,0.625005521811154,0.5446272777471011,0.6089729431253451,0.05407241569592377,0.04975301728863968,0.07347927050825687,0.04980791229358418,0.07680049804919824,0.009504735624153068,0.011975393525288256,0.022164393566410305,0.014573295559733648,0.015542058094649178
phecode_608,658,Other disorders of male genital organs,genitourinary,15,3778,3793,0.0039546533087266,0.4531895182636315,0.5538247750132345,0.5697095023822129,0.518151138168343,0.5273954473266278,0.03812032005943415,0.04711500594427624,0.06085220237412251,0.04964710001065668,0.08224865262585018,0.008899632981049701,0.010441831349861454,0.013947929023429628,0.01027890538240752,0.02145147808380346
phecode_358.1,659,Myasthenia gravis,neurological,29,7312,7341,0.00395041547473096,0.9462454412837346,0.9630707512764405,0.9497374179431072,0.6380926331145149,0.9120331874544129,0.9326288468668892,0.9470169677066229,0.9136762187262744,0.03150430973071813,0.8012324862099974,0.8989615973430531,0.9245187719296875,0.8756230107158148,0.009456134935528594,0.7378896100554284
phecode_425.11,660,Hypertrophic obstructive cardiomyopathy,circulatory system,27,6842,6869,0.00393070315912068,0.8672255397335783,0.8740385016912349,0.8490875683801729,0.7417463565373533,0.8718503361590179,0.6995736334690729,0.5010834861828632,0.6303479575341532,0.07692109144665406,0.4110929667278317,0.5815889969987484,0.3430464267758292,0.43415559443274404,0.019280737980914807,0.3017939762386772
phecode_874,661,Complication of amputation stump,injuries & poisonings,29,7371,7400,0.00391891891891891,0.6808364984626515,0.6206474950262253,0.7789084825465726,0.7445360824742269,0.7984011575330078,0.07815663551914884,0.036113482672078034,0.08358746148504571,0.08530334714480511,0.08485709125688672,0.021224970138513977,0.008269414593354046,0.030356315851101177,0.02097682649225493,0.03292099706594882
phecode_279,662,Disorders involving the immune mechanism,endocrine/metabolic,29,7438,7467,0.00388375518950046,0.7919664784440261,0.7651510262615399,0.8075880613068029,0.7078999731110514,0.7547136326969616,0.32474178292256095,0.34873835125448033,0.31831508739409015,0.06402793081881707,0.20934933739142697,0.1823179699721497,0.15908138922909718,0.15880256630992842,0.015396865050904521,0.12942213148817652
phecode_741,663,Symptoms and disorders of the joints,musculoskeletal,29,7443,7472,0.00388115631691648,0.42253985312555975,0.5666424861185742,0.5327064302346409,0.5870857961669353,0.597612394769837,0.050541842535419164,0.08260413700875979,0.041023843711605744,0.04614852446522436,0.0539632847337398,0.024439683719165453,0.022743687730751812,0.007966287483160276,0.011766290959512569,0.01147426717174424
